Column1,Year,Name,TeamAbbr,Team,Position,VetStatus,Salary,SalaryPerc,Rank,PlayerCode,Age,League,Wins,Losses,Win_Loss,ERA,Games,GamesStart,GamesFinished,CompleteGame,ShutOut,Saves,InningsPitched,Hits_Allowed,Runs_Allowed,EarnedRuns_Allowed,HomeRuns_Allowed,BasesWalk,IntentWalk,StrikeOuts,HitByPitch,Balks,WildPitches,BattersFaced,ERAp,FieldIndPitch,Walks/HitsPerInn,H9,HR9,BB9,SO9,SO_W,VetInd,VetSO,VetWalk,VetInnP,EraWalk,VetAge,WalkAge,EraAge
1498,2012,JimJohnson,BAL,baltimore-orioles,RP,Arb 2,2625000,3.14,361,johnsji04,12,AL,2,1,0.667,2.49,71,0,63,0,0,51,68.2,55,21,19,3,15,1,41,3,0,1,269,170,3.26,1.019,7.2,0.4,2,5.4,2.73,0,0,0,0,37.35,0,180,29.88
2346,2014,AlexiOgando,TEX,texas-rangers,RP,Arb 1,2625000,1.88,528,ogandal01,13,AL,2,3,0.4,6.84,27,0,10,0,0,1,25,33,19,19,1,15,1,22,1,0,4,122,59,3.81,1.92,11.9,0.4,5.4,7.9,1.47,0,0,0,0,102.6,0,195,88.92
1482,2012,JeffSamardzija,CHC,chicago-cubs,SP,Pre-Arb,2640000,2.27,636,samarje01,10,NL,9,13,0.409,3.81,28,28,0,1,0,0,174.2,157,79,74,20,56,2,180,4,0,10,723,107,3.55,1.219,8.1,1,2.9,9.3,3.21,0,0,0,0,213.36,0,560,38.1
2048,2013,JeffSamardzija,CHC,chicago-cubs,SP,Arb 1,2640000,2.64,637,samarje01,11,NL,8,13,0.381,4.34,33,33,0,2,1,0,213.2,210,109,103,25,78,3,214,8,0,11,914,89,3.77,1.348,8.8,1.1,3.3,9,2.74,0,0,0,0,338.52,0,858,47.74
246,2009,MikeMacDougal,CHW,chicago-white-sox,RP,Vet,2650000,2.91,403,macdomi01,15,AL,0,0,NA,12.46,5,0,1,0,0,0,4.1,7,6,6,0,7,0,3,0,0,3,25,40,6.56,3.231,14.5,0,14.5,6.2,0.43,1,3,7,4.1,87.22,15,105,186.9
483,2010,JasonFrasor,TOR,toronto-blue-jays,RP,,2650000,3.2,204,frasoja01,15,AL,3,4,0.429,3.68,69,0,18,0,0,4,63.2,61,30,26,4,27,6,65,4,0,5,279,114,3.31,1.382,8.6,0.6,3.8,9.2,2.41,0,0,0,0,99.36,0,405,55.2
1675,2012,RamonRamirez,NYM,new-york-mets,RP,Arb 3,2650000,2.5,589,ramirra02,13,NL,3,4,0.429,4.24,58,0,18,0,0,1,63.2,58,33,30,4,35,4,52,0,0,4,277,90,3.93,1.461,8.2,0.6,4.9,7.4,1.49,0,0,0,0,148.4,0,455,55.12
2709,2014,MitchMoreland,TEX,texas-rangers,1B,Arb 1,2650000,1.9,496,morelmi01,11,AL,0,0,NA,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,3.13,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
3021,2015,DrewSmyly,TBR,tampa-bay-rays,SP,Pre-Arb,2650000,3.6,767,smylydr01,9,AL,5,2,0.714,3.11,12,12,0,0,0,0,66.2,58,24,23,11,20,0,77,1,0,2,275,126,3.91,1.17,7.8,1.5,2.7,10.4,3.85,0,0,0,0,62.2,0,180,27.99
3328,2015,SteveCishek,STL,st.-louis-cardinals,RP,Arb 2,2652732,2.01,145,cishest01,12,NL,0,0,NA,2.31,27,0,8,0,0,1,23.1,18,7,6,2,13,0,20,1,0,1,99,172,4.33,1.329,6.9,0.8,5,7.7,1.54,0,0,0,0,30.03,0,156,27.72
1317,2012,ChrisVolstad,CHC,chicago-cubs,SP,Pre-Arb,2655000,2.28,740,volstch01,8,NL,3,12,0.2,6.31,21,21,0,0,0,0,111.1,137,81,78,16,43,4,61,3,1,2,507,65,5.11,1.617,11.1,1.3,3.5,4.9,1.42,0,0,0,0,271.33,0,344,50.48
3945,2017,AddisonReed,BOS,boston-red-sox,RP,Arb 3,2668050,1.27,683,reedad01,11,AL,1,1,0.5,3.33,29,0,1,0,0,0,27,16,10,10,5,9,2,28,1,0,1,106,138,4.6,0.926,5.3,1.7,3,9.3,3.11,0,0,0,0,29.97,0,99,36.63
105,2009,FernandoRodney,DET,detroit-tigers,RP/CL,Arb 3,2700000,2.5,600,rodnefe01,15,AL,2,5,0.286,4.4,73,0,65,0,0,37,75.2,70,38,37,8,41,4,61,2,0,5,330,103,4.56,1.467,8.3,1,4.9,7.3,1.49,0,0,0,0,180.4,0,615,66
527,2010,JohnGrabow,CHC,chicago-cubs,RP,Vet,2700000,2.05,232,grabojo02,14,NL,1,3,0.25,7.36,28,0,9,0,0,0,25.2,35,24,21,5,13,0,20,1,0,1,126,58,5.69,1.87,12.3,1.8,4.6,7,1.54,1,20,13,25.2,95.68,14,182,103.04
1014,2011,KevinSlowey,MIN,minnesota-twins,RP,Arb 1,2700000,2.37,627,sloweke01,10,AL,0,8,0,6.67,14,8,1,0,0,0,59.1,78,44,44,10,5,0,34,3,0,0,258,61,4.47,1.399,11.8,1.5,0.8,5.2,6.8,0,0,0,0,33.35,0,50,66.7
1101,2011,PhilHughes,NYY,new-york-yankees,RP,Arb 1,2700000,1.26,310,hugheph01,8,AL,5,5,0.5,5.79,17,14,1,1,1,0,74.2,84,48,48,9,27,2,47,4,0,3,334,74,4.58,1.487,10.1,1.1,3.3,5.7,1.74,0,0,0,0,156.33,0,216,46.32
1157,2011,SkipSchumaker,STL,st.-louis-cardinals,LF,Arb 2,2700000,2.31,615,schumsk01,14,NL,0,0,NA,18,1,0,1,0,0,0,1,1,2,2,1,1,0,2,0,0,0,5,29,15.03,2,9,9,9,18,2,0,0,0,0,18,0,14,252
2922,2015,BrianDuensing,MIN,minnesota-twins,RP,Arb 3,2700000,2.5,218,duensbr01,15,AL,4,1,0.8,4.25,55,0,9,0,0,1,48.2,46,24,23,5,21,4,24,4,0,3,209,96,5.02,1.377,8.5,0.9,3.9,4.4,1.14,0,0,0,0,89.25,0,315,63.75
3525,2016,DanielHudson,ARI,arizona-diamondbacks,RP,Arb 2,2700000,2.76,373,hudsoda01,12,NL,3,2,0.6,5.22,70,0,17,0,0,5,60.1,65,40,35,6,22,3,58,4,0,5,268,86,3.81,1.442,9.7,0.9,3.3,8.7,2.64,0,0,0,0,114.84,0,264,62.64
4472,2018,AaronSanchez,TOR,toronto-blue-jays,SP,Arb 1,2700000,1.79,797,sanchaa01,8,AL,4,6,0.4,4.89,20,20,0,0,0,0,105,106,62,57,11,58,2,86,7,0,4,474,86,4.74,1.562,9.1,0.9,5,7.4,1.48,0,0,0,0,283.62,0,464,39.12
4316,2017,MikeLeake,SEA,seattle-mariners,SP,Vet,2704911,1.68,461,leakemi01,12,AL,3,1,0.75,2.53,5,5,0,0,0,0,32,32,10,9,1,2,0,27,2,0,1,128,166,2.25,1.063,9,0.3,0.6,7.6,13.5,1,27,2,32,5.06,12,24,30.36
1324,2012,ClaytonRichard,SDP,san-diego-padres,SP,Pre-Arb,2705000,4.24,598,richacl01,11,NL,14,14,0.5,3.99,33,33,0,1,1,0,218.2,228,110,97,31,42,4,107,6,2,4,910,90,4.62,1.235,9.4,1.3,1.7,4.4,2.55,0,0,0,0,167.58,0,462,43.89
1678,2012,RandyWells,CHC,chicago-cubs,SP,Arb 1,2705000,2.33,755,wellsra01,12,NL,1,2,0.333,5.34,12,4,2,0,0,0,28.2,35,18,17,1,24,1,14,2,0,1,143,77,5.29,2.058,11,0.3,7.5,4.4,0.58,0,0,0,0,128.16,0,288,64.08
112,2009,GeorgeSherrill,BAL,baltimore-orioles,RP,Arb 2,2750000,4.88,647,sherrge01,15,AL,0,1,0,2.4,42,0,38,0,0,20,41.1,34,11,11,3,13,2,39,2,0,0,171,192,3.24,1.137,7.4,0.7,2.8,8.5,3,0,0,0,0,31.2,0,195,36
421,2010,DavidAardsma,SEA,seattle-mariners,RP,Vet,2750000,3.25,1,aardsda01,11,AL,0,6,0,3.44,53,0,43,0,0,31,49.2,33,19,19,5,25,5,49,2,0,2,202,115,4.05,1.168,6,0.9,4.5,8.9,1.96,1,49,25,49.2,86,11,275,37.84
455,2010,GavinFloyd,CHW,chicago-white-sox,RP,Vet,2750000,2.68,197,floydga01,10,AL,10,13,0.435,4.08,31,31,0,1,0,0,187.1,199,92,85,14,58,4,151,6,1,9,798,105,3.46,1.372,9.6,0.7,2.8,7.3,2.6,1,151,58,187.1,236.64,10,580,40.8
462,2010,HidekiOkajima,BOS,boston-red-sox,RP,Pre-Arb,2750000,1.72,477,okajihi01,17,AL,4,4,0.5,4.5,56,0,12,0,0,0,46,59,24,23,6,20,5,33,0,0,2,213,97,4.64,1.717,11.5,1.2,3.9,6.5,1.65,0,0,0,0,90,0,340,76.5
556,2010,KevinGregg,TOR,toronto-blue-jays,RP,Vet,2750000,3.32,236,greggke01,15,AL,2,6,0.25,3.51,63,0,56,0,0,37,59,52,24,23,4,30,1,58,1,0,3,254,120,3.57,1.39,7.9,0.6,4.6,8.8,1.93,1,58,30,59,105.3,15,450,52.65
818,2011,DanysBaez,PHI,philadelphia-phillies,RP,Pre-Arb,2750000,1.62,27,baezda01,16,NL,2,4,0.333,6.25,29,0,14,0,0,0,36,43,28,25,5,13,2,18,3,0,1,163,62,5.16,1.556,10.8,1.3,3.3,4.5,1.38,0,0,0,0,81.25,0,208,100
964,2011,JohnLannan,WSN,washington-nationals,RP,Arb 1,2750000,3.67,359,lannajo01,9,NL,10,13,0.435,3.7,33,33,0,0,0,0,184.2,194,90,76,15,76,3,106,7,0,4,808,103,4.28,1.462,9.5,0.7,3.7,5.2,1.39,0,0,0,0,281.2,0,684,33.3
1103,2011,RADickey,NYM,new-york-mets,SP,Vet,2750000,1.94,171,dicker.01,19,NL,8,13,0.381,3.28,33,32,0,1,0,0,208.2,202,85,76,18,54,2,134,9,1,9,876,112,3.77,1.227,8.7,0.8,2.3,5.8,2.48,1,134,54,208.2,177.12,19,1026,62.32
1481,2012,JeffNiemann,TBR,tampa-bay-rays,RP,Arb 1,2750000,3.92,515,niemaje01,12,AL,2,3,0.4,3.08,8,8,0,0,0,0,38,30,17,13,2,12,0,34,2,0,2,156,126,3.1,1.105,7.1,0.5,2.8,8.1,2.83,0,0,0,0,36.96,0,144,36.96
2257,2013,ScottKazmir,CLE,cleveland-indians,SP,Vet,2750000,2.96,363,kazmisc01,12,AL,10,9,0.526,4.04,29,29,0,0,0,0,158,162,76,71,19,47,1,162,3,1,5,672,94,3.51,1.323,9.2,1.1,2.7,9.2,3.45,1,162,47,158,189.88,12,564,48.48
2262,2013,SergioSantos,TOR,toronto-blue-jays,CL,Pre-Arb,2750000,2.09,644,santose01,12,AL,1,1,0.5,1.75,29,0,6,0,0,1,25.2,11,5,5,1,4,2,28,0,0,1,90,238,1.84,0.584,3.9,0.4,1.4,9.8,7,0,0,0,0,7,0,48,21
2286,2013,TomGorzelanny,MIL,milwaukee-brewers,RP,Arb 4,2750000,3.12,271,gorzeto01,13,NL,3,6,0.333,3.9,43,10,4,0,0,0,85.1,77,41,37,11,31,1,83,2,0,2,356,99,3.94,1.266,8.1,1.2,3.3,8.8,2.68,0,0,0,0,120.9,0,403,50.7
2418,2014,ChadQualls,HOU,houston-astros,RP,Vet,2750000,5.32,588,quallch01,18,AL,1,5,0.167,3.33,58,0,41,0,0,19,51.1,54,22,19,5,5,2,43,2,0,1,213,117,3.13,1.149,9.5,0.9,0.9,7.5,8.6,1,43,5,51.1,16.65,18,90,59.94
2494,2014,EricStults,SDP,san-diego-padres,SP,Arb 1,2750000,3.24,706,stulter01,17,NL,8,17,0.32,4.3,32,32,0,0,0,0,176,197,93,84,26,45,3,111,4,0,3,763,79,4.63,1.375,10.1,1.3,2.3,5.7,2.47,0,0,0,0,193.5,0,765,73.1
3475,2016,BryanShaw,CLE,cleveland-indians,RP,Arb 2,2750000,2.6,759,shawbr01,11,AL,2,5,0.286,3.24,75,0,9,0,0,1,66.2,56,26,24,8,28,3,69,1,0,2,275,140,3.94,1.26,7.6,1.1,3.8,9.3,2.46,0,0,0,0,90.72,0,308,35.64
4056,2017,ClaytonRichard,SDP,san-diego-padres,SP,Vet,2750000,3.53,687,richacl01,16,NL,8,15,0.348,4.79,32,32,0,2,1,0,197.1,240,114,105,24,59,6,151,8,1,7,858,88,4.23,1.515,10.9,1.1,2.7,6.9,2.56,1,151,59,197.1,282.61,16,944,76.64
4533,2018,BrandonGuyer,CLE,cleveland-indians,RF,Arb 3,2750000,1.93,381,guyerbr01,15,AL,0,0,NA,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,3.16,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
4876,2018,NickVincent,SEA,seattle-mariners,RP,Arb 2,2750000,1.71,932,vinceni01,14,AL,4,4,0.5,3.99,62,1,8,0,0,0,56.1,50,28,25,7,15,4,56,3,1,0,239,101,3.75,1.154,8,1.1,2.4,8.9,3.73,0,0,0,0,59.85,0,210,55.86
2533,2014,HustonStreet,LAA,los-angeles-angels,RP,Vet,2754098,1.67,702,streehu01,13,AL,1,2,0.333,1.71,28,0,23,0,0,17,26.1,24,5,5,1,7,3,23,0,0,0,108,214,2.68,1.177,8.2,0.3,2.4,7.9,3.29,1,23,7,26.1,11.97,13,91,22.23
3851,2016,ScottFeldman,TOR,toronto-blue-jays,SP,Vet,2754098,1.81,242,feldmsc01,16,AL,2,1,0.667,8.4,14,0,4,0,0,0,15,23,15,14,2,6,0,14,0,0,0,73,52,4.21,1.933,13.8,1.2,3.6,8.4,2.33,1,14,6,15,50.4,16,96,134.4
4310,2017,MichaelWacha,STL,st.-louis-cardinals,SP,Arb 1,2775000,1.91,862,wachami01,8,NL,12,9,0.571,4.13,30,30,0,1,1,0,165.2,170,82,76,17,55,3,158,3,0,5,701,102,3.63,1.358,9.2,0.9,3,8.6,2.87,0,0,0,0,227.15,0,440,33.04
292,2009,ScottOlsen,WSN,washington-nationals,SP,Pre-Arb,2800000,9.62,512,olsensc01,8,NL,2,4,0.333,6.03,11,11,0,0,0,0,62.2,83,45,42,11,25,2,42,0,0,2,289,71,5.24,1.723,11.9,1.6,3.6,6,1.68,0,0,0,0,150.75,0,200,48.24
574,2010,MannyCorpas,COL,colorado-rockies,RP,Pre-Arb,2800000,3.62,130,corpama01,10,NL,3,5,0.375,4.62,56,0,27,0,0,10,62.1,66,33,32,7,22,5,47,2,0,1,274,101,4.19,1.412,9.5,1,3.2,6.8,2.14,0,0,0,0,101.64,0,220,46.2
2310,2013,WadeDavis,KCR,kansas-city-royals,RP/CL,Vet,2800000,3.32,168,daviswa01,10,AL,8,11,0.421,5.32,31,24,2,0,0,0,135.1,169,89,80,15,58,2,114,4,0,7,618,78,4.18,1.677,11.2,1,3.9,7.6,1.97,1,114,58,135.1,308.56,10,580,53.2
3919,2016,WilyPeralta,MIL,milwaukee-brewers,SP,Pre-Arb,2800000,4.5,634,peralwi01,10,NL,7,11,0.389,4.86,23,23,0,0,0,0,127.2,152,73,69,19,43,1,93,3,0,0,554,88,4.7,1.527,10.7,1.3,3,6.6,2.16,0,0,0,0,208.98,0,430,48.6
3957,2017,AlexWood,LAD,los-angeles-dodgers,SP,Arb 1,2800000,1.08,899,woodal02,9,NL,16,3,0.842,2.72,27,25,0,0,0,0,152.1,123,50,46,15,38,6,151,6,0,2,614,152,3.32,1.057,7.3,0.9,2.2,8.9,3.97,0,0,0,0,103.36,0,342,24.48
4203,2017,JoeKelly,BOS,boston-red-sox,RP,Arb 2,2800000,1.33,428,kellyjo05,12,AL,4,1,0.8,2.79,54,0,14,0,0,0,58,42,19,18,3,27,1,52,1,0,4,238,164,3.49,1.19,6.5,0.5,4.2,8.1,1.93,0,0,0,0,75.33,0,324,33.48
4615,2018,DavidHernandez,CIN,cincinnati-reds,RP,Vet,2800000,2.79,417,hernada01,16,NL,5,2,0.714,2.53,57,0,6,0,0,0,64,46,20,18,6,17,1,65,5,2,3,254,168,3.38,0.984,6.5,0.8,2.4,9.1,3.82,1,65,17,64,43.01,16,272,40.48
5019,2018,WillHarris,HOU,houston-astros,RP,Arb 2,2800000,1.71,405,harriwi10,16,AL,5,3,0.625,3.49,61,0,11,0,0,0,56.2,48,22,22,3,14,1,64,2,0,6,230,118,2.44,1.094,7.6,0.5,2.2,10.2,4.57,0,0,0,0,48.86,0,224,55.84
5146,2019,DylanBundy,BAL,baltimore-orioles,SP,Arb 1,2800000,NA,77,bundydy01,9,AL,1,5,0.167,5.31,8,8,0,0,0,0,40.2,37,26,24,11,16,0,40,4,0,2,175,82,6.13,1.303,8.2,2.4,3.5,8.9,2.5,0,0,0,0,84.96,0,144,47.79
3655,2016,JoaquinBenoit,TOR,toronto-blue-jays,RP,Vet,2827868,1.86,58,benoijo01,21,AL,2,0,1,0.38,25,0,4,0,0,1,23.2,17,1,1,1,9,0,24,0,0,0,93,1135,2.81,1.099,6.5,0.4,3.4,9.1,2.67,1,24,9,23.2,3.42,21,189,7.98
3320,2015,ShawnKelley,SDP,san-diego-padres,RP,Arb 3,2835000,2.63,427,kellesh01,14,NL,2,2,0.5,2.45,53,0,14,0,0,0,51.1,41,18,14,4,15,4,63,0,0,0,205,153,2.57,1.091,7.2,0.7,2.6,11,4.2,0,0,0,0,36.75,0,210,34.3
4745,2018,JoakimSoria,MIL,milwaukee-brewers,RP,Vet,2838710,2.6,852,soriajo01,17,NL,3,1,0.75,4.09,26,0,0,0,0,0,22,18,11,10,2,6,0,26,1,1,1,91,102,2.93,1.091,7.4,0.8,2.5,10.6,4.33,1,26,6,22,24.54,17,102,69.53
2111,2013,JPHowell,LAD,los-angeles-dodgers,RP,Vet,2850000,1.19,331,howeljp01,13,NL,4,1,0.8,2.03,67,0,6,0,0,0,62,42,14,14,2,23,3,54,1,0,3,246,176,2.89,1.048,6.1,0.3,3.3,7.8,2.35,1,54,23,62,46.69,13,299,26.39
2559,2014,JasonHammel,OAK,oakland-athletics,SP,Vet,2852459,3.05,296,hammeja01,14,AL,2,6,0.25,4.26,13,12,1,0,0,0,67.2,66,34,32,13,21,0,54,3,0,2,286,88,5.1,1.286,8.8,1.7,2.8,7.2,2.57,1,54,21,67.2,89.46,14,294,59.64
4718,2018,JaredHughes,CIN,cincinnati-reds,RP,Arb 3,2875000,2.87,445,hugheja02,15,NL,4,3,0.571,1.94,72,0,23,0,0,7,78.2,57,17,17,4,23,2,59,2,0,5,298,219,3.28,1.017,6.5,0.5,2.6,6.8,2.57,0,0,0,0,44.62,0,345,29.1
4,2009,AdamWainwright,STL,st.-louis-cardinals,SP,Arb 1,2887500,4.13,745,wainwad01,10,NL,19,8,0.704,2.63,34,34,0,1,0,0,233,216,75,68,17,66,1,212,3,0,7,970,155,3.11,1.21,8.3,0.7,2.5,8.2,3.21,0,0,0,0,173.58,0,660,26.3
235,2009,MattCain,SFG,san-francisco-giants,RP,Vet,2900000,4.76,113,cainma01,7,NL,14,8,0.636,2.89,33,33,0,4,0,0,217.2,184,73,70,22,73,6,171,3,0,9,886,147,3.89,1.181,7.6,0.9,3,7.1,2.34,1,171,73,217.2,210.97,7,511,20.23
538,2010,JonRauch,MIN,minnesota-twins,RP,Vet,2900000,3.29,534,rauchjo01,14,AL,3,1,0.75,3.12,59,0,41,0,0,21,57.2,61,20,20,3,14,0,46,1,0,1,245,131,2.94,1.301,9.5,0.5,2.2,7.2,3.29,1,46,14,57.2,43.68,14,196,43.68
613,2010,PedroFeliciano,NYM,new-york-mets,RP,Arb 3,2900000,2.28,185,felicpe01,16,NL,3,6,0.333,3.3,92,0,16,0,0,0,62.2,66,24,23,1,30,6,56,6,0,1,280,119,3.22,1.532,9.5,0.1,4.3,8,1.87,0,0,0,0,99,0,480,52.8
2192,2013,NeftaliFeliz,TEX,texas-rangers,RP,Arb 1,2900000,2.1,222,felizne01,8,AL,0,0,NA,0,6,0,2,0,0,0,4.2,5,0,0,0,2,0,4,1,0,0,21,NA,3.26,1.5,9.6,0,3.9,7.7,2,0,0,0,0,0,0,16,0
4263,2017,KyleGibson,MIN,minnesota-twins,SP,Arb 1,2900000,2.4,297,gibsoky01,12,AL,12,10,0.545,5.07,29,29,0,0,0,0,158,182,93,89,24,60,0,121,6,0,4,693,87,4.85,1.532,10.4,1.4,3.4,6.9,2.02,0,0,0,0,304.2,0,720,60.84
5346,2019,RyanPressly,HOU,houston-astros,RP,Arb 3,2900000,NA,404,pressry01,13,AL,1,0,1,0,16,0,3,0,0,2,18,9,0,0,0,0,0,18,0,0,1,63,NA,1.11,0.5,4.5,0,0,9,NA,0,0,0,0,0,0,0,0
3493,2016,ChrisArcher,TBR,tampa-bay-rays,SP,Pre-Arb,2916666,4.56,27,archech01,10,AL,9,19,0.321,4.02,33,33,0,0,0,0,201.1,183,100,90,30,67,0,233,3,0,11,850,100,3.81,1.242,8.2,1.3,3,10.4,3.48,0,0,0,0,269.34,0,670,40.2
5225,2019,JonGray,COL,colorado-rockies,SP,Arb 1,2925000,3,202,grayjo02,10,NL,3,3,0.5,4.25,8,8,0,0,0,0,48.2,46,23,23,9,19,0,51,2,0,2,203,117,4.71,1.336,8.5,1.7,3.5,9.4,2.68,0,0,0,0,80.75,0,190,42.5
276,2009,RobertoHernandez,CLE,cleveland-indians,RP,Vet,2937500,3.54,305,carmofa01,11,AL,5,12,0.294,6.32,24,24,0,0,0,0,125.1,151,97,88,16,70,0,79,8,1,5,596,67,5.36,1.763,10.8,1.1,5,5.7,1.13,1,79,70,125.1,442.4,11,770,69.52
390,2010,ChadGaudin,NYY,new-york-yankees,SP,Vet,2950000,1.31,223,gaudich01,10,AL,1,2,0.333,4.5,30,0,17,0,0,0,48,46,27,24,11,20,0,33,5,0,3,209,96,6.25,1.375,8.6,2.1,3.8,6.2,1.65,1,33,20,48,90,10,200,45
1623,2012,MattHarrison,TEX,texas-rangers,SP,Arb 1,2950000,2.13,308,harrima01,9,AL,18,11,0.621,3.29,32,32,0,4,2,0,213.1,210,82,78,22,59,0,133,1,0,2,876,133,4.03,1.261,8.9,0.9,2.5,5.6,2.25,0,0,0,0,194.11,0,531,29.61
2801,2014,TomGorzelanny,MIL,milwaukee-brewers,RP,Vet,2950000,2.67,271,gorzeto01,14,NL,0,0,NA,0.86,23,0,7,0,0,0,21,22,3,2,1,8,0,23,2,0,0,95,449,2.99,1.429,9.4,0.4,3.4,9.9,2.88,1,23,8,21,6.88,14,112,12.04
4536,2018,BrandonMaurer,KCR,kansas-city-royals,RP,Arb 2,2950000,2.27,574,maurebr01,10,AL,0,4,0,7.76,37,0,9,0,0,1,31.1,42,29,27,7,25,2,31,1,0,2,160,56,6.58,2.138,12.1,2,7.2,8.9,1.24,0,0,0,0,194,0,250,77.6
3672,2016,JordanLyles,COL,colorado-rockies,SP,Arb 2,2975000,2.76,477,lylesjo01,8,NL,4,5,0.444,5.83,40,5,7,0,0,1,58.2,69,46,38,4,28,2,32,4,0,5,273,83,4.58,1.653,10.6,0.6,4.3,4.9,1.14,0,0,0,0,163.24,0,224,46.64
4878,2018,NoahSyndergaard,NYM,new-york-mets,SP,Arb 1,2975000,1.98,881,syndeno01,8,NL,13,4,0.765,3.03,25,25,0,2,1,0,154.1,148,55,52,9,39,2,155,7,0,2,644,121,2.8,1.212,8.6,0.5,2.3,9,3.97,0,0,0,0,118.17,0,312,24.24
2256,2013,ScottFeldman,BAL,baltimore-orioles,SP,Vet,2983606,2.97,220,feldmsc01,13,AL,5,6,0.455,4.27,15,15,0,1,1,0,90.2,80,45,43,9,31,1,65,6,1,3,382,96,4.13,1.224,7.9,0.9,3.1,6.5,2.1,1,65,31,90.2,132.37,13,403,55.51
4531,2018,BradZiegler,ARI,arizona-diamondbacks,RP,Vet,2999994,2.09,987,zieglbr01,21,NL,1,1,0.5,3.74,29,0,1,0,0,0,21.2,22,9,9,1,8,2,13,0,0,0,92,115,3.67,1.385,9.1,0.4,3.3,5.4,1.63,1,13,8,21.2,29.92,21,168,78.54
232,2009,MasahideKobayashi,CLE,cleveland-indians,RP,Pre-Arb,3000000,3.61,356,kobayma01,18,AL,0,0,NA,8.38,10,0,5,0,0,0,9.2,12,9,9,2,4,0,4,1,0,1,45,53,6.51,1.655,11.2,1.9,3.7,3.7,1,0,0,0,0,33.52,0,72,150.84
495,2010,JeffSamardzija,CHC,chicago-cubs,SP,Pre-Arb,3000000,2.28,585,samarje01,8,NL,2,2,0.5,8.38,7,3,0,0,0,0,19.1,21,22,18,4,20,1,9,2,0,1,100,51,8.25,2.121,9.8,1.9,9.3,4.2,0.45,0,0,0,0,167.6,0,160,67.04
503,2010,JeremyGuthrie,BAL,baltimore-orioles,SP,Arb 1,3000000,4.28,239,guthrje01,14,AL,11,14,0.44,3.83,32,32,0,0,0,0,209.1,193,93,89,25,50,1,119,16,1,1,872,108,4.44,1.161,8.3,1.1,2.1,5.1,2.38,0,0,0,0,191.5,0,700,53.62
512,2010,JoakimSoria,KCR,kansas-city-royals,RP,Vet,3000000,7.75,622,soriajo01,9,AL,1,2,0.333,1.78,66,0,56,0,0,43,65.2,53,13,13,4,16,1,71,2,1,3,270,236,2.53,1.051,7.3,0.5,2.2,9.7,4.44,1,71,16,65.2,28.48,9,144,16.02
516,2010,JoeBlanton,PHI,philadelphia-phillies,RP,Arb 3,3000000,2.38,50,blantjo01,12,NL,9,6,0.6,4.82,29,28,0,0,0,0,175.2,206,104,94,27,43,6,134,3,0,2,765,85,4.34,1.417,10.6,1.4,2.2,6.9,3.12,0,0,0,0,207.26,0,516,57.84
638,2010,RyanFranklin,STL,st.-louis-cardinals,RP,Pre-Arb,3000000,3.1,203,frankry01,20,NL,6,2,0.75,3.46,59,0,51,0,0,27,65,57,25,25,7,10,1,42,4,0,5,264,112,3.83,1.031,7.9,1,1.4,5.8,4.2,0,0,0,0,34.6,0,200,69.2
645,2010,ScottBaker,MIN,minnesota-twins,SP,Arb 1,3000000,3.4,22,bakersc02,11,AL,12,9,0.571,4.49,29,29,0,0,0,0,170.1,186,87,85,23,43,0,148,6,0,7,725,91,3.96,1.344,9.8,1.2,2.3,7.8,3.44,0,0,0,0,193.07,0,473,49.39
732,2011,BradPenny,DET,detroit-tigers,SP,Vet,3000000,2.69,520,pennybr01,16,AL,11,11,0.5,5.3,31,31,0,0,0,0,181.2,222,117,107,24,62,1,74,4,0,9,803,78,5.02,1.563,11,1.2,3.1,3.7,1.19,1,74,62,181.2,328.6,16,992,84.8
795,2011,ColbyLewis,TEX,texas-rangers,SP,Arb 2,3000000,2.89,369,lewisco01,14,AL,14,10,0.583,4.4,32,32,0,2,1,0,200.1,187,103,98,35,56,1,169,6,0,4,839,100,4.54,1.213,8.4,1.6,2.5,7.6,3.02,0,0,0,0,246.4,0,784,61.6
817,2011,DanWheeler,BOS,boston-red-sox,RP,Pre-Arb,3000000,1.74,722,wheelda01,16,AL,2,2,0.5,4.38,47,0,22,0,0,0,49.1,47,24,24,7,8,1,39,0,0,0,201,99,3.78,1.115,8.6,1.3,1.5,7.1,4.88,0,0,0,0,35.04,0,128,70.08
912,2011,JasonHammel,COL,colorado-rockies,SP,Arb 2,3000000,3.6,266,hammeja01,11,NL,7,13,0.35,4.76,32,27,2,0,0,1,170.1,175,100,90,21,68,3,94,6,1,8,739,96,4.83,1.427,9.2,1.1,3.6,5,1.38,0,0,0,0,323.68,0,748,52.36
1015,2011,KojiUehara,BAL,baltimore-orioles,RP,Pre-Arb,3000000,3.18,680,ueharko01,19,AL,1,1,0.5,1.72,43,0,19,0,0,0,47,25,9,9,6,8,1,62,0,0,0,174,246,2.56,0.702,4.8,1.1,1.5,11.9,7.75,0,0,0,0,13.76,0,152,32.68
